customer_id,age,gender,location,income_level,education_level,platform,likes_received,comments_posted,shares,time_spent_per_week,click_through_rate,average_order_value,frequency_of_purchases,discounts_used,cart_abandonment_rate,search_trends_index,seasonal_effect,competitor_offers,sentiment_score,customer_support_queries,response_time,campaign_id,marketing_channel,ad_spent,conversion_rate,ROI,customer_response
CUST_4585,35,Female,Germany,High,Master's,Instagram,417,87,179,29.97,42.83,431.35,17,0,30.65,77.06,Holiday,1,-0.71,13,117,CAMPAIGN_19,Email,7945.95,8.82,163.62,0
CUST_4586,32,Male,India,Medium,PhD,Twitter,295,425,224,39.57,78.41,198.94,27,1,8.29,25.64,Summer,1,-0.09,15,95,CAMPAIGN_20,TV Ads,4431.91,16.0,109.16,0
CUST_4587,28,Female,UK,Low,PhD,Twitter,793,420,79,18.43,88.92,57.72,29,0,28.1,43.74,Winter,1,0.68,0,31,CAMPAIGN_16,Social Media,7817.26,19.5,56.01,0
CUST_4588,39,Female,Germany,Low,PhD,Twitter,649,211,232,49.74,10.78,386.65,21,0,48.18,88.93,None,0,-0.68,14,10,CAMPAIGN_8,TV Ads,1255.12,45.56,43.86,0
CUST_4589,44,Female,Canada,Medium,Master's,Facebook,10,327,175,2.1,23.71,91.34,24,0,3.51,96.54,Summer,1,0.76,2,39,CAMPAIGN_13,Email,704.42,16.94,123.21,0
CUST_4590,24,Female,Canada,High,Master's,LinkedIn,988,474,36,30.38,83.94,116.77,16,1,54.96,36.75,Holiday,1,0.17,1,89,CAMPAIGN_20,Google Ads,4158.53,70.93,152.83,1
CUST_4591,52,Other,Canada,High,High School,Facebook,930,263,173,2.91,46.81,355.61,14,1,25.64,3.7,Summer,1,-0.74,7,28,CAMPAIGN_7,Social Media,5544.9,1.76,-11.67,0
CUST_4592,56,Male,India,Low,Master's,Instagram,235,228,271,25.42,81.69,80.8,1,1,73.63,73.97,None,0,-0.07,14,41,CAMPAIGN_6,Google Ads,2706.75,82.36,22.5,0
CUST_4593,18,Other,USA,High,Master's,Instagram,416,254,266,6.54,63.17,358.71,21,0,22.9,7.88,Winter,0,-0.07,2,54,CAMPAIGN_3,TV Ads,4203.49,76.04,125.53,0
CUST_4594,48,Male,India,Medium,Master's,Twitter,323,387,237,41.8,50.17,498.44,27,1,25.09,45.41,Summer,1,0.41,10,17,CAMPAIGN_6,Social Media,6439.44,43.42,88.14,1
CUST_4595,31,Male,Canada,Medium,Master's,Twitter,378,362,183,3.6,48.1,437.02,25,1,53.26,15.83,None,1,0.93,0,74,CAMPAIGN_17,TV Ads,9250.28,79.54,20.42,0
CUST_4596,29,Other,Germany,Low,PhD,LinkedIn,675,241,233,43.05,73.32,484.94,7,0,45.36,0.33,Holiday,1,0.17,18,88,CAMPAIGN_7,Email,5311.09,63.32,132.25,1
CUST_4597,60,Male,Germany,High,Bachelor's,Instagram,589,154,219,33.99,92.61,22.51,15,1,32.03,81.79,Winter,0,-0.58,12,5,CAMPAIGN_5,Email,5178.39,30.68,15.91,0
CUST_4598,51,Male,UK,Medium,PhD,Twitter,669,322,53,12.45,57.73,253.96,17,0,9.12,56.57,Summer,1,-0.68,9,70,CAMPAIGN_11,Email,3135.82,68.26,78.92,0
CUST_4599,62,Female,UK,Low,Master's,Facebook,85,494,270,18.19,65.0,294.78,23,1,45.87,52.99,Winter,1,-0.64,1,78,CAMPAIGN_17,Social Media,3673.41,94.01,36.87,0
CUST_4600,37,Other,Germany,Low,Bachelor's,Twitter,225,222,91,21.69,80.07,379.81,12,0,64.89,77.77,Winter,0,0.19,15,12,CAMPAIGN_18,TV Ads,1061.27,41.32,65.84,1
CUST_4601,57,Other,India,High,High School,LinkedIn,239,235,265,8.63,45.98,373.58,2,1,28.62,19.63,Holiday,1,-0.28,10,76,CAMPAIGN_16,Social Media,5289.86,11.59,162.71,0
CUST_4602,24,Female,UK,High,PhD,LinkedIn,880,43,9,44.17,75.39,419.24,7,0,40.29,61.28,Holiday,1,0.44,19,32,CAMPAIGN_15,Social Media,4819.92,44.43,55.79,1
CUST_4603,42,Female,India,Low,Master's,Instagram,472,24,231,5.01,80.01,400.33,2,1,11.46,6.55,None,0,0.74,2,119,CAMPAIGN_5,Social Media,4465.76,10.4,-3.74,0
CUST_4604,56,Other,Germany,Medium,Bachelor's,Twitter,680,224,68,14.34,35.48,175.58,14,0,86.5,88.49,Summer,1,-0.44,3,57,CAMPAIGN_20,Social Media,3828.68,65.78,126.56,0
CUST_4605,22,Male,India,High,Master's,Facebook,428,464,147,17.65,18.97,386.38,25,1,0.86,27.92,Holiday,1,0.67,16,66,CAMPAIGN_7,Google Ads,9055.06,99.89,180.92,0
CUST_4606,29,Male,Canada,High,Master's,Twitter,735,127,246,37.05,74.45,86.39,12,1,56.76,57.78,Summer,1,0.44,5,18,CAMPAIGN_15,TV Ads,755.58,13.97,69.97,0
CUST_4607,51,Female,UK,Low,High School,Instagram,895,227,271,19.18,74.58,352.24,5,1,95.35,51.25,Holiday,0,0.74,4,63,CAMPAIGN_14,TV Ads,3748.81,71.93,49.54,1
CUST_4608,20,Female,Canada,Low,High School,LinkedIn,96,111,188,4.14,33.32,329.18,12,1,13.85,23.72,Summer,1,0.35,17,19,CAMPAIGN_12,TV Ads,1848.87,55.32,61.36,0
CUST_4609,57,Other,UK,High,PhD,Facebook,812,494,243,48.75,67.42,113.46,1,1,57.19,19.0,Holiday,0,-0.93,1,9,CAMPAIGN_14,Social Media,7320.21,8.81,162.03,0
CUST_4610,49,Male,Canada,Medium,Bachelor's,Instagram,791,48,287,41.32,91.69,29.1,18,1,83.68,72.76,None,0,-0.97,7,14,CAMPAIGN_6,Email,428.16,61.15,193.58,0
CUST_4611,49,Other,India,Low,High School,Twitter,383,24,31,25.25,81.99,178.41,27,1,52.4,25.95,Summer,0,0.95,15,2,CAMPAIGN_1,Google Ads,6514.69,62.73,96.8,1
CUST_4612,26,Male,UK,Low,Master's,Instagram,506,148,220,4.02,7.75,418.81,20,0,99.9,4.32,Holiday,0,0.66,2,118,CAMPAIGN_9,Social Media,7036.21,86.28,74.06,0
CUST_4613,29,Other,USA,Low,High School,LinkedIn,103,6,160,17.83,63.56,181.95,21,1,4.21,36.94,None,1,0.85,14,64,CAMPAIGN_12,TV Ads,1323.14,16.73,183.2,0
CUST_4614,57,Other,Germany,Low,PhD,LinkedIn,40,131,266,4.89,56.99,491.54,21,1,61.73,12.71,Holiday,0,-0.25,19,59,CAMPAIGN_12,Social Media,1583.95,36.25,186.8,0
CUST_4615,64,Female,USA,Medium,High School,Twitter,196,8,20,45.17,73.64,203.01,7,0,86.64,38.05,None,0,0.98,0,113,CAMPAIGN_11,Social Media,857.81,39.13,73.68,1
CUST_4616,21,Other,UK,Low,Bachelor's,Instagram,31,419,289,9.16,87.01,104.65,24,1,69.06,86.38,None,0,-0.76,3,80,CAMPAIGN_15,TV Ads,5728.78,43.79,47.32,0
CUST_4617,62,Male,USA,High,Bachelor's,LinkedIn,938,152,164,39.53,24.38,493.26,20,1,98.27,39.13,Summer,0,-0.65,9,93,CAMPAIGN_13,Email,7719.49,2.56,-39.04,0
CUST_4618,24,Male,Canada,Medium,High School,Twitter,148,423,148,30.52,61.12,444.94,4,0,9.28,39.75,Holiday,1,-0.83,10,55,CAMPAIGN_16,Email,1280.06,64.9,-1.11,0
CUST_4619,36,Male,Germany,Low,Master's,Twitter,196,237,99,44.97,24.94,48.28,17,1,43.36,46.11,Summer,0,-0.9,13,51,CAMPAIGN_4,Email,9905.16,65.99,54.45,0
CUST_4620,50,Female,USA,Medium,Master's,Facebook,658,225,223,12.12,94.25,72.17,25,0,59.49,97.83,Summer,0,-0.22,17,5,CAMPAIGN_4,Google Ads,1033.86,80.58,-22.34,0
CUST_4621,38,Other,UK,Medium,Bachelor's,Instagram,414,472,127,44.39,48.36,425.81,18,1,17.5,2.3,Winter,0,-0.07,7,51,CAMPAIGN_8,Google Ads,4687.68,61.07,136.53,0
CUST_4622,19,Female,UK,Medium,High School,Facebook,0,484,226,34.2,31.9,340.12,2,0,5.3,36.08,Winter,1,0.92,9,95,CAMPAIGN_4,Social Media,7917.04,17.79,-32.99,0
CUST_4623,53,Other,Canada,High,High School,Facebook,839,458,196,36.54,50.34,311.71,11,1,51.23,60.86,Summer,0,0.04,13,54,CAMPAIGN_11,TV Ads,4673.06,54.57,194.22,1
CUST_4624,22,Female,Germany,Low,PhD,Facebook,375,330,130,15.67,42.97,162.82,25,1,3.5,48.2,Holiday,0,-0.79,6,62,CAMPAIGN_11,Social Media,7814.46,94.63,154.76,0
CUST_4625,55,Female,UK,High,Master's,Twitter,99,109,160,4.37,5.03,310.29,8,1,1.23,32.84,None,0,-0.69,19,16,CAMPAIGN_7,Email,8571.12,62.35,7.71,0
CUST_4626,27,Male,USA,High,Bachelor's,Facebook,581,355,276,7.78,18.75,310.23,18,0,87.07,53.45,Summer,1,0.47,18,33,CAMPAIGN_2,Google Ads,3593.6,3.47,166.32,0
CUST_4627,52,Male,USA,Medium,Master's,Instagram,930,114,151,38.68,78.11,248.72,1,1,98.8,13.91,Winter,1,-0.03,2,102,CAMPAIGN_15,Email,5772.47,82.04,66.35,0
CUST_4628,34,Male,Canada,Medium,Master's,Facebook,89,105,185,10.24,99.34,236.7,24,1,57.36,62.75,Winter,1,0.61,8,10,CAMPAIGN_15,Google Ads,2973.93,10.14,-34.46,0
CUST_4629,43,Female,India,Medium,Master's,Twitter,25,466,185,1.11,19.23,446.78,29,1,55.55,70.88,Summer,1,0.76,1,5,CAMPAIGN_16,TV Ads,6774.54,29.47,127.87,0
CUST_4630,19,Other,USA,Low,High School,Twitter,181,336,238,44.64,82.66,206.34,26,1,92.59,3.46,Holiday,1,-0.87,11,46,CAMPAIGN_2,Google Ads,4619.07,34.38,154.75,0
CUST_4631,61,Female,USA,Low,Bachelor's,Facebook,20,382,212,8.75,45.09,142.21,4,0,35.54,61.93,Summer,0,-0.75,4,70,CAMPAIGN_20,Social Media,678.68,91.81,134.8,0
CUST_4632,31,Female,USA,High,Master's,Facebook,603,13,25,17.03,49.01,419.25,12,0,48.81,17.34,Winter,1,0.9,7,116,CAMPAIGN_11,TV Ads,1183.53,17.95,22.44,0
CUST_4633,25,Other,USA,Low,Bachelor's,Facebook,506,277,18,43.73,35.44,235.65,14,1,1.52,93.31,None,1,0.48,7,42,CAMPAIGN_20,TV Ads,9124.27,56.86,-24.88,0
CUST_4634,41,Male,Canada,Low,Bachelor's,Facebook,972,331,90,24.17,15.06,330.46,8,1,11.42,4.74,Summer,1,-0.27,15,95,CAMPAIGN_17,Google Ads,6126.48,74.28,38.84,0
CUST_4635,33,Other,UK,High,Master's,LinkedIn,866,59,135,1.18,70.63,300.75,4,0,22.71,30.59,None,0,0.37,9,16,CAMPAIGN_4,Social Media,4584.3,32.59,110.83,1
CUST_4636,57,Female,UK,Medium,PhD,Facebook,505,458,159,18.78,77.46,336.48,23,0,12.58,9.05,None,1,0.97,2,110,CAMPAIGN_18,Email,8389.74,78.23,-44.97,1
CUST_4637,19,Other,USA,Medium,Bachelor's,Twitter,70,279,185,31.66,66.03,288.3,28,1,60.89,0.73,None,0,-0.59,3,16,CAMPAIGN_5,Email,1221.11,89.04,115.45,0
CUST_4638,38,Other,Germany,Medium,PhD,Instagram,279,453,250,11.45,93.03,63.6,20,0,17.65,72.74,Summer,0,-0.31,7,43,CAMPAIGN_15,Google Ads,6146.74,16.25,105.99,0
CUST_4639,64,Male,India,Medium,PhD,Twitter,187,485,285,31.39,37.0,45.18,18,0,44.14,62.12,None,1,0.28,12,22,CAMPAIGN_1,Social Media,3515.7,71.16,1.74,0
CUST_4640,61,Male,UK,High,High School,Twitter,799,499,299,45.05,1.0,481.35,9,1,58.34,36.83,None,0,-0.92,19,21,CAMPAIGN_9,TV Ads,7903.12,87.82,-39.47,0
CUST_4641,39,Female,India,Medium,Master's,Instagram,924,266,138,28.87,17.05,361.11,16,0,65.35,54.0,Holiday,1,0.14,14,100,CAMPAIGN_10,TV Ads,435.18,39.31,182.53,0
CUST_4642,36,Male,USA,Medium,Bachelor's,Facebook,920,431,277,9.99,2.48,191.14,26,0,59.31,75.6,Winter,0,-0.15,10,109,CAMPAIGN_11,TV Ads,101.9,88.83,40.88,0
CUST_4643,45,Male,India,High,PhD,Instagram,127,490,234,22.27,24.98,106.98,1,1,59.86,73.75,Summer,1,-0.09,18,60,CAMPAIGN_9,Google Ads,639.61,24.89,5.06,0
CUST_4644,38,Male,India,Low,Bachelor's,LinkedIn,565,143,270,49.22,98.29,247.31,23,1,55.55,73.76,Summer,0,0.26,18,33,CAMPAIGN_8,TV Ads,5763.44,2.73,112.89,0
CUST_4645,45,Male,USA,High,PhD,LinkedIn,634,408,270,40.41,30.81,257.27,6,1,63.12,43.42,Winter,1,-0.02,6,28,CAMPAIGN_1,Email,5084.49,26.5,114.51,0
CUST_4646,29,Other,Germany,Low,PhD,LinkedIn,725,111,28,26.25,8.14,104.78,28,0,60.53,29.5,Summer,0,-0.06,17,2,CAMPAIGN_1,TV Ads,3313.37,17.57,7.23,0
CUST_4647,48,Female,USA,High,Bachelor's,Instagram,92,307,73,10.8,56.0,148.01,19,0,71.75,44.08,Holiday,1,0.2,7,31,CAMPAIGN_1,TV Ads,5555.67,28.35,141.44,1
CUST_4648,53,Female,UK,Medium,Master's,Instagram,387,314,224,7.69,92.25,364.11,4,1,84.54,44.94,None,1,-0.56,3,44,CAMPAIGN_1,Google Ads,3267.63,83.74,52.09,0
CUST_4649,45,Female,UK,Medium,Bachelor's,Instagram,643,21,110,27.68,28.96,105.66,17,1,68.3,93.17,Holiday,0,-0.91,15,87,CAMPAIGN_10,Google Ads,5961.65,90.1,53.53,0
CUST_4650,43,Other,USA,High,Master's,Instagram,707,53,155,22.35,30.11,134.25,26,0,74.81,39.2,Holiday,1,0.9,1,87,CAMPAIGN_16,Social Media,1100.2,33.49,-34.48,0
CUST_4651,41,Other,UK,Low,High School,LinkedIn,369,173,27,33.25,62.79,111.28,26,1,66.86,66.33,None,0,-0.65,2,41,CAMPAIGN_4,TV Ads,5655.1,3.06,63.86,0
CUST_4652,60,Female,USA,Medium,PhD,Instagram,920,69,76,24.75,41.63,77.97,11,0,71.66,84.01,None,0,-0.81,4,60,CAMPAIGN_7,Google Ads,5254.23,64.89,-26.27,0
CUST_4653,42,Female,India,High,Master's,LinkedIn,726,256,270,30.24,16.51,53.06,17,0,99.09,33.82,None,1,-0.71,4,115,CAMPAIGN_12,Email,8168.32,2.18,75.25,0
CUST_4654,57,Other,UK,Low,High School,Twitter,276,177,208,22.27,22.28,270.6,18,1,84.97,96.68,Winter,1,0.49,13,37,CAMPAIGN_4,TV Ads,8543.85,8.62,-25.43,0
CUST_4655,52,Female,Canada,Low,Bachelor's,Facebook,619,363,189,20.08,93.36,484.41,19,0,83.62,69.92,Holiday,0,0.01,8,6,CAMPAIGN_4,TV Ads,7374.07,57.02,63.57,1
CUST_4656,18,Female,USA,High,Bachelor's,Twitter,287,82,284,27.54,57.43,187.99,7,0,68.09,23.06,None,1,-0.07,7,17,CAMPAIGN_12,Email,4249.36,86.65,159.54,0
CUST_4657,22,Male,Germany,Medium,Master's,Instagram,785,466,30,35.4,35.43,24.13,22,1,51.52,81.29,None,0,0.74,3,7,CAMPAIGN_5,TV Ads,3404.42,68.71,145.69,0
CUST_4658,25,Male,UK,High,PhD,Facebook,245,268,5,24.02,5.24,233.11,3,1,38.03,22.69,Summer,1,-0.03,16,72,CAMPAIGN_6,Social Media,9452.46,2.05,-9.78,0
CUST_4659,55,Male,UK,Medium,Bachelor's,Instagram,22,18,282,8.63,60.01,200.42,4,1,90.38,34.75,Holiday,1,0.67,2,95,CAMPAIGN_2,TV Ads,7122.28,7.14,96.69,0
CUST_4660,51,Female,USA,Low,Master's,LinkedIn,789,77,33,6.59,85.12,124.06,16,0,2.31,98.36,Holiday,1,0.35,5,107,CAMPAIGN_14,Google Ads,1629.04,1.2,32.2,0
CUST_4661,49,Other,India,High,Master's,Instagram,409,424,64,31.16,70.34,104.64,27,0,30.57,60.63,Summer,0,-0.55,16,8,CAMPAIGN_19,TV Ads,7872.27,88.47,175.42,0
CUST_4662,44,Female,Germany,High,Master's,Facebook,545,333,67,20.59,49.12,376.54,4,0,28.56,84.35,None,0,0.72,5,54,CAMPAIGN_10,Email,2666.28,98.07,34.54,0
CUST_4663,31,Male,USA,Low,PhD,Instagram,174,145,175,14.45,21.27,210.28,15,0,47.61,85.53,Holiday,0,0.26,7,51,CAMPAIGN_14,Google Ads,5789.36,97.79,27.22,0
CUST_4664,57,Male,Canada,Low,Master's,Twitter,641,125,87,31.06,62.78,294.88,4,1,78.5,88.11,None,1,-0.91,12,8,CAMPAIGN_1,Email,3425.07,1.74,190.02,0
CUST_4665,41,Female,Germany,Low,Bachelor's,Facebook,493,290,114,35.7,68.08,79.2,22,1,15.16,86.17,Winter,0,0.86,18,50,CAMPAIGN_9,TV Ads,9818.58,99.2,106.15,1
CUST_4666,46,Male,USA,High,High School,Facebook,754,93,176,21.93,65.26,381.6,18,0,64.36,2.54,None,1,-0.14,5,7,CAMPAIGN_20,Google Ads,4034.7,52.59,167.31,0
CUST_4667,22,Other,USA,Medium,PhD,Facebook,452,67,30,36.68,93.08,480.48,14,1,45.1,17.06,Winter,0,0.81,3,106,CAMPAIGN_2,Email,1188.2,67.46,-19.6,1
CUST_4668,23,Male,India,Medium,PhD,LinkedIn,180,297,196,12.45,18.17,447.35,9,0,35.3,42.2,Winter,0,-0.67,19,99,CAMPAIGN_16,TV Ads,1637.57,67.62,-3.97,0
CUST_4669,50,Female,India,Medium,Bachelor's,Facebook,811,32,148,38.6,26.26,396.79,11,1,73.58,0.82,None,1,-0.77,8,41,CAMPAIGN_1,Social Media,5048.8,15.83,137.4,0
CUST_4670,41,Male,USA,High,Bachelor's,LinkedIn,161,160,80,47.93,74.35,285.65,9,1,63.03,30.28,Holiday,0,0.09,15,97,CAMPAIGN_17,TV Ads,1497.91,64.23,99.35,1
CUST_4671,34,Other,India,High,Bachelor's,LinkedIn,768,348,183,36.54,31.65,319.86,27,1,51.14,53.62,Holiday,0,0.13,19,61,CAMPAIGN_19,TV Ads,7896.29,86.88,182.57,0
CUST_4672,63,Other,UK,Low,High School,Facebook,810,111,53,27.89,54.33,22.2,28,1,77.64,42.67,Holiday,1,0.63,7,67,CAMPAIGN_13,Social Media,373.18,15.42,-19.11,0
CUST_4673,64,Male,India,Medium,Bachelor's,Instagram,362,323,150,29.11,52.09,247.74,21,1,90.34,36.23,None,1,-0.84,5,116,CAMPAIGN_2,TV Ads,7174.03,13.44,122.9,0
CUST_4674,26,Female,Canada,High,Master's,LinkedIn,786,88,48,8.99,4.7,159.14,14,0,56.25,55.76,Winter,1,0.21,12,9,CAMPAIGN_9,Google Ads,5257.39,75.21,28.77,0
CUST_4675,51,Other,India,Low,Master's,Instagram,108,416,103,46.05,21.14,192.97,11,1,36.42,94.2,Holiday,0,0.03,7,4,CAMPAIGN_5,Social Media,1405.32,54.08,38.75,0
CUST_4676,26,Female,UK,High,Master's,Twitter,913,290,235,4.57,37.08,424.51,17,0,78.36,66.08,None,1,0.81,12,14,CAMPAIGN_9,Email,8681.76,94.01,139.1,0
CUST_4677,19,Female,USA,Medium,Master's,Instagram,430,480,261,41.46,15.66,227.84,25,0,82.92,16.38,Holiday,0,-0.65,7,113,CAMPAIGN_1,Social Media,3214.25,88.22,155.61,0
CUST_4678,25,Female,Germany,Low,High School,Instagram,123,173,280,42.92,98.13,321.44,28,0,75.75,70.77,None,0,-0.5,12,9,CAMPAIGN_17,Social Media,5639.8,83.84,22.47,0
CUST_4679,62,Other,USA,Low,High School,Twitter,60,148,241,23.95,86.71,274.48,16,1,46.64,72.08,None,1,0.29,2,25,CAMPAIGN_13,Google Ads,2732.67,50.93,184.42,1
CUST_4680,19,Male,India,Medium,High School,Instagram,118,368,29,7.72,66.59,260.05,21,0,84.15,18.62,Summer,1,0.34,4,29,CAMPAIGN_11,TV Ads,8622.61,34.7,-21.96,1
CUST_4681,50,Female,UK,High,Bachelor's,Twitter,979,498,230,20.27,7.26,206.35,19,0,78.43,54.85,Winter,1,-0.98,5,73,CAMPAIGN_4,TV Ads,6950.6,16.42,-7.18,0
CUST_4682,56,Male,USA,Low,PhD,Twitter,571,372,176,30.07,97.16,94.77,15,0,36.09,53.46,Holiday,0,0.21,5,107,CAMPAIGN_12,Email,7345.74,65.61,160.65,1
CUST_4683,46,Other,Germany,Low,High School,Instagram,424,342,235,45.89,61.92,335.8,25,0,43.24,83.74,Holiday,1,0.37,5,97,CAMPAIGN_15,TV Ads,8316.49,24.19,151.0,1
CUST_4684,63,Male,UK,High,PhD,Facebook,725,322,197,23.11,98.05,306.79,23,1,95.66,58.42,None,0,-0.94,8,116,CAMPAIGN_6,Google Ads,8510.76,43.71,70.9,0
CUST_4685,24,Female,Germany,High,High School,Instagram,412,28,217,18.05,39.19,336.84,2,1,32.63,78.55,Winter,1,0.9,0,37,CAMPAIGN_16,TV Ads,3731.56,29.54,131.46,0
CUST_4686,25,Other,Canada,Low,High School,Instagram,87,109,223,19.88,5.18,240.19,11,0,28.1,18.62,None,1,0.62,6,110,CAMPAIGN_12,Email,3713.94,87.78,-8.21,0
CUST_4687,24,Male,Canada,Medium,High School,Instagram,36,427,77,35.28,19.47,292.73,7,1,35.01,97.79,Holiday,0,0.84,9,15,CAMPAIGN_3,Google Ads,9501.39,56.55,-49.45,0
CUST_4688,44,Other,Canada,Medium,High School,LinkedIn,377,393,113,25.56,31.77,349.93,1,0,34.47,4.83,Summer,1,-0.05,16,6,CAMPAIGN_8,Email,2455.21,69.61,137.04,0
CUST_4689,57,Female,USA,Low,Bachelor's,LinkedIn,402,388,255,50.0,42.98,453.32,4,1,90.69,7.61,Holiday,0,-0.79,1,74,CAMPAIGN_13,Google Ads,8947.16,60.77,92.05,0
CUST_4690,52,Other,India,High,Bachelor's,Twitter,955,247,127,47.12,69.68,64.82,8,0,81.89,71.03,Winter,1,-0.36,4,56,CAMPAIGN_6,TV Ads,4551.16,78.67,20.67,0
CUST_4691,57,Male,Canada,Medium,Master's,Instagram,678,259,257,18.44,45.49,462.17,14,1,90.26,41.76,Summer,0,-0.19,12,41,CAMPAIGN_6,Google Ads,6147.11,55.62,155.91,0
CUST_4692,35,Male,Canada,High,PhD,Instagram,397,499,201,25.39,65.11,144.94,28,0,22.19,21.26,None,1,-0.66,12,115,CAMPAIGN_5,Email,9781.17,71.43,194.21,0
CUST_4693,28,Other,UK,Low,High School,LinkedIn,263,88,170,13.97,60.04,48.32,11,1,41.45,86.77,Holiday,0,-0.01,4,84,CAMPAIGN_11,Email,2255.77,53.34,88.23,0
CUST_4694,61,Female,Canada,Low,PhD,LinkedIn,209,9,297,14.07,2.51,93.24,2,0,61.08,33.15,Summer,0,-0.82,13,101,CAMPAIGN_4,Email,3553.64,99.98,145.42,0
CUST_4695,49,Male,Germany,Medium,Master's,Instagram,491,264,101,35.48,57.25,89.92,15,1,53.37,29.96,Winter,1,0.64,10,74,CAMPAIGN_14,Social Media,3857.16,77.49,-37.63,1
CUST_4696,63,Male,Canada,Low,Bachelor's,Twitter,416,208,178,21.34,98.16,439.69,24,0,74.86,72.33,None,1,-0.7,5,23,CAMPAIGN_13,Email,3468.22,18.25,116.65,0
CUST_4697,33,Male,Germany,Low,Bachelor's,Instagram,404,296,241,31.75,86.22,72.5,20,1,39.11,19.85,Holiday,0,-0.99,3,114,CAMPAIGN_6,Email,9952.41,82.36,92.97,0
CUST_4698,24,Male,UK,Medium,PhD,Facebook,444,184,33,45.43,45.33,290.37,11,1,13.63,14.2,Summer,1,0.96,18,94,CAMPAIGN_14,Social Media,5807.15,13.78,132.92,0
CUST_4699,54,Female,UK,Low,PhD,Instagram,254,299,212,4.0,95.16,29.5,6,1,50.92,25.37,Winter,1,-0.71,4,54,CAMPAIGN_1,TV Ads,6593.07,42.65,81.66,0
CUST_4700,62,Other,India,High,Master's,Instagram,590,308,277,18.37,14.93,398.19,28,0,96.88,91.96,None,1,-0.04,3,92,CAMPAIGN_3,Email,662.78,15.42,128.82,0
CUST_4701,28,Other,Germany,Low,Bachelor's,Facebook,156,214,92,37.17,12.28,302.41,16,1,18.06,42.62,Summer,0,-0.62,18,107,CAMPAIGN_17,Google Ads,9899.6,89.43,100.51,0
CUST_4702,55,Other,Canada,Low,PhD,LinkedIn,491,123,67,32.57,8.66,211.59,25,1,26.85,99.78,Winter,1,0.45,16,30,CAMPAIGN_4,TV Ads,8269.67,97.81,15.17,0
CUST_4703,39,Male,India,Medium,Master's,Twitter,141,438,193,2.11,58.63,63.28,10,1,67.26,23.48,Holiday,0,0.05,4,28,CAMPAIGN_18,Social Media,4152.94,59.57,-41.36,1
CUST_4704,46,Other,Germany,Medium,Master's,LinkedIn,868,167,149,33.77,74.13,356.88,21,0,25.41,36.42,Summer,0,-0.37,15,96,CAMPAIGN_17,TV Ads,2050.22,91.96,86.82,0
CUST_4705,44,Other,USA,Low,High School,Instagram,408,52,214,36.31,67.42,10.65,2,0,57.3,44.63,Holiday,0,-0.96,6,54,CAMPAIGN_13,Social Media,6730.72,9.36,28.12,0
CUST_4706,31,Male,UK,Low,Bachelor's,Instagram,251,377,129,3.14,84.22,90.59,26,0,63.97,70.68,Holiday,0,-0.79,17,111,CAMPAIGN_6,Google Ads,8906.91,27.45,159.11,0
CUST_4707,55,Other,India,Low,High School,LinkedIn,321,350,73,29.9,62.43,142.72,4,1,16.08,42.1,Holiday,0,0.78,15,100,CAMPAIGN_15,Email,1149.03,86.7,-34.5,1
CUST_4708,23,Male,India,Medium,PhD,LinkedIn,235,350,184,12.94,39.77,476.96,6,1,58.73,59.4,Winter,1,0.15,14,68,CAMPAIGN_6,Social Media,3501.49,87.94,91.49,0
CUST_4709,35,Other,India,Medium,Master's,Twitter,816,86,36,36.03,2.52,406.32,29,0,89.03,57.17,Summer,1,0.07,14,5,CAMPAIGN_17,Google Ads,810.6,32.09,184.32,0
CUST_4710,32,Female,Germany,High,Master's,Twitter,799,237,268,15.69,72.5,317.57,11,1,38.11,29.43,Holiday,0,-0.4,9,70,CAMPAIGN_18,TV Ads,4800.55,28.47,-45.96,0
CUST_4711,64,Other,USA,Low,High School,Instagram,571,419,173,31.51,79.09,143.63,14,0,99.9,59.07,None,0,0.04,0,72,CAMPAIGN_7,Google Ads,5122.44,89.73,105.33,1
CUST_4712,36,Male,India,High,PhD,LinkedIn,80,203,13,37.63,39.27,375.14,12,0,4.82,65.66,Summer,1,-0.92,0,111,CAMPAIGN_4,Email,7322.94,39.6,161.78,0
CUST_4713,60,Female,Germany,Low,Master's,Instagram,197,368,99,8.08,78.41,106.52,23,0,52.03,76.02,Winter,0,-0.92,7,119,CAMPAIGN_1,Email,5533.12,96.93,95.76,0
CUST_4714,41,Female,Canada,Medium,Master's,Instagram,723,243,38,29.77,29.64,15.06,22,0,24.65,28.49,Summer,1,0.43,19,70,CAMPAIGN_4,TV Ads,1696.02,19.2,54.41,0
CUST_4715,21,Male,Germany,High,High School,Instagram,149,47,81,42.23,8.81,206.21,7,1,48.22,4.27,Winter,1,0.91,7,16,CAMPAIGN_5,Social Media,6775.31,94.94,-17.07,0
CUST_4716,63,Other,USA,Low,Master's,Instagram,529,104,181,14.48,14.14,422.28,10,0,69.81,98.58,Holiday,0,0.77,13,93,CAMPAIGN_5,Social Media,5415.03,83.19,135.19,0
CUST_4717,27,Female,USA,High,High School,Facebook,39,53,297,27.66,48.05,285.13,3,1,34.51,64.7,Summer,0,-0.91,10,14,CAMPAIGN_10,Social Media,4732.5,92.6,-34.39,0
